,well_site,num_cells,num_cells_with_condensates,num_condensates,avg_condensates_per_cell,avg_condensate_area,avg_condensate_intensity
0,KRD-MOA-OC43-220310-3720-22-1_N02_s2,11,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_N02_s3,35,1,1,1.0,1.572,0.082
0,KRD-MOA-OC43-220310-3720-22-1_N02_s4,35,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_N02_s5,17,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_N02_s6,29,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_N03_s1,42,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_N03_s2,16,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_N03_s3,18,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_N03_s4,21,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_N03_s5,10,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_N03_s6,11,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_N04_s1,23,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_N04_s2,33,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_N04_s3,52,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_N04_s4,40,1,1,1.0,0.349,0.02
0,KRD-MOA-OC43-220310-3720-22-1_N04_s5,41,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_N04_s6,22,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_N05_s1,20,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_N05_s2,17,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_N05_s3,18,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_N05_s4,23,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_N05_s5,32,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_N05_s6,24,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_N06_s1,29,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_N06_s2,31,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_N06_s3,34,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_N06_s4,29,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_N06_s5,43,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_N06_s6,34,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_N07_s1,39,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_N07_s2,20,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_N07_s3,15,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_N07_s4,38,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_N07_s5,29,1,1,1.0,0.175,0.022
0,KRD-MOA-OC43-220310-3720-22-1_N07_s6,30,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_N08_s1,21,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_N08_s2,29,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_N08_s3,41,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_N08_s4,38,1,4,4.0,0.786,0.066
0,KRD-MOA-OC43-220310-3720-22-1_N08_s5,40,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_N08_s6,55,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_N09_s1,26,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_N09_s2,42,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_N09_s3,29,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_N09_s4,23,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_N09_s5,43,1,1,1.0,0.175,0.033
0,KRD-MOA-OC43-220310-3720-22-1_N09_s6,30,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_N10_s1,21,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_N10_s2,37,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_N10_s3,32,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_N10_s4,58,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_N10_s5,52,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_N10_s6,58,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_N11_s1,40,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_N11_s2,41,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_N11_s3,41,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_N11_s4,41,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_N11_s5,34,1,1,1.0,0.524,0.018
0,KRD-MOA-OC43-220310-3720-22-1_N11_s6,45,1,1,1.0,0.349,0.036
0,KRD-MOA-OC43-220310-3720-22-1_N12_s1,30,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_N12_s2,20,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_N12_s3,28,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_N12_s4,24,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_N12_s5,32,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_N12_s6,44,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_N13_s1,38,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_N13_s2,33,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_N13_s3,46,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_N13_s4,35,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_N13_s5,22,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_N13_s6,33,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_N14_s1,23,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_N14_s2,35,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_N14_s3,21,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_N14_s4,45,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_N14_s5,36,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_N14_s6,44,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_N15_s1,34,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_N15_s2,24,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_N15_s3,41,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_N15_s4,32,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_N15_s5,35,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_N15_s6,29,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_N16_s1,13,0,0,,,
0,KRD-MOA-OC43-220310-3720-22-1_N16_s2,31,0,0,,,
